# phi  (w -> w'):   0.0:0.1:5.01
# psi  (a -> w'):   0.0:0.1:5.01
# chi  (w,a -> w'): 5.000000
# mu   (s -> a):    0.900000
# zeta (w -> s):    10.000000
# tau  (p(w):       0.000000 (unused)
# mi:               MI_SY
# bins:             2
# phi, psi, chi, MI_SY
0.00,0.00,0.11107
0.00,0.10,0.11313
0.00,0.20,0.10899
0.00,0.30,0.10213
0.00,0.40,0.09370
0.00,0.50,0.08462
0.00,0.60,0.07427
0.00,0.70,0.06680
0.00,0.80,0.04659
0.00,0.90,0.05131
0.00,1.00,0.04467
0.00,1.10,0.03875
0.00,1.20,0.03352
0.00,1.30,0.01952
0.00,1.40,0.01826
0.00,1.50,0.02135
0.00,1.60,0.01829
0.00,1.70,0.01563
0.00,1.80,0.01332
0.00,1.90,0.01133
0.00,2.00,0.00961
0.00,2.10,0.00430
0.00,2.20,0.00687
0.00,2.30,0.00578
0.00,2.40,0.00485
0.00,2.50,0.00405
0.00,2.60,0.00338
0.00,2.70,0.00281
0.00,2.80,0.00233
0.00,2.90,0.00192
0.00,3.00,0.00159
0.00,3.10,0.00053
0.00,3.20,0.00109
0.00,3.30,0.00091
0.00,3.40,0.00077
0.00,3.50,0.00065
0.00,3.60,0.00056
0.00,3.70,0.00049
0.00,3.80,0.00026
0.00,3.90,0.00040
0.00,4.00,0.00037
0.00,4.10,0.00034
0.00,4.20,0.00033
0.00,4.30,0.00031
0.00,4.40,0.00024
0.00,4.50,0.00030
0.00,4.60,0.00025
0.00,4.70,0.00025
0.00,4.80,0.00029
0.00,4.90,0.00029
0.00,5.00,0.00029
0.10,0.00,0.13239
0.10,0.10,0.11355
0.10,0.20,0.11313
0.10,0.30,0.12206
0.10,0.40,0.11074
0.10,0.50,0.09369
0.10,0.60,0.08461
0.10,0.70,0.06363
0.10,0.80,0.06680
0.10,0.90,0.04658
0.10,1.00,0.05130
0.10,1.10,0.04466
0.10,1.20,0.03179
0.10,1.30,0.03350
0.10,1.40,0.02889
0.10,1.50,0.02486
0.10,1.60,0.02133
0.10,1.70,0.01826
0.10,1.80,0.01559
0.10,1.90,0.00767
0.10,2.00,0.01129
0.10,2.10,0.00957
0.10,2.20,0.00808
