# phi  (w -> w'):   0.0:0.1:5.01
# psi  (a -> w'):   0.0:0.1:5.01
# chi  (w,a -> w'): 8.000000
# mu   (s -> a):    0.300000
# zeta (w -> s):    10.000000
# tau  (p(w):       0.000000 (unused)
# mi:               MI_W
# bins:             2
# phi, psi, chi, MI_W
0.00,0.00,0.31951
0.00,0.10,0.32051
0.00,0.20,0.32345
0.00,0.30,0.32817
0.00,0.40,0.33445
0.00,0.50,0.34198
0.00,0.60,0.35043
0.00,0.70,0.35947
0.00,0.80,0.36880
0.00,0.90,0.37814
0.00,1.00,0.38726
0.00,1.10,0.39600
0.00,1.20,0.40423
0.00,1.30,0.41187
0.00,1.40,0.41886
0.00,1.50,0.42520
0.00,1.60,0.43090
0.00,1.70,0.43598
0.00,1.90,0.44443
0.00,1.80,0.44047
0.00,2.00,0.44789
0.00,2.10,0.45091
0.00,2.20,0.45352
0.00,2.30,0.45579
0.00,2.40,0.45774
0.00,2.50,0.45942
0.00,2.60,0.46086
0.00,2.70,0.46209
0.00,2.80,0.46314
0.00,2.90,0.46403
0.00,3.00,0.46479
0.00,3.10,0.46544
0.00,3.20,0.46599
0.00,3.30,0.46646
0.00,3.40,0.46685
0.00,3.50,0.46718
0.00,3.60,0.46746
0.00,3.70,0.46770
0.00,3.80,0.46790
0.00,4.00,0.46821
0.00,3.90,0.46807
0.00,4.10,0.46833
0.00,4.20,0.46842
0.00,4.30,0.46851
0.00,4.40,0.46858
0.00,4.50,0.46863
0.00,4.60,0.46868
0.00,4.70,0.46872
0.00,4.80,0.46875
0.00,4.90,0.46878
0.00,5.00,0.46880
0.10,0.00,0.32051
0.10,0.10,0.31951
0.10,0.20,0.32051
0.10,0.30,0.32345
0.10,0.40,0.32817
0.10,0.50,0.33445
0.10,0.60,0.34198
0.10,0.70,0.35043
0.10,0.80,0.35947
0.10,0.90,0.36880
0.10,1.00,0.37814
0.10,1.10,0.38726
0.10,1.20,0.39600
0.10,1.30,0.40423
0.10,1.40,0.41187
0.10,1.50,0.41886
0.10,1.60,0.42520
0.10,1.70,0.43090
0.10,1.80,0.43598
0.10,1.90,0.44047
0.10,2.00,0.44443
0.10,2.10,0.44789
0.10,2.20,0.45091
0.10,2.30,0.45352
0.10,2.40,0.45579
0.10,2.50,0.45774
0.10,2.60,0.45942
0.10,2.70,0.46086
0.10,2.80,0.46209
0.10,2.90,0.46314
0.10,3.00,0.46403
0.10,3.10,0.46479
0.10,3.20,0.46544
0.10,3.30,0.46599
0.10,3.40,0.46646
0.10,3.50,0.46685
0.10,3.60,0.46718
0.10,3.70,0.46746
0.10,3.80,0.46770
0.10,3.90,0.46790
0.10,4.00,0.46806
0.10,4.10,0.46821
0.10,4.20,0.46832
0.10,4.30,0.46842
0.10,4.40,0.46850
0.10,4.50,0.46857
0.10,4.60,0.46863
0.10,4.70,0.46868
0.10,4.80,0.46872
0.10,4.90,0.46875
0.10,5.00,0.46877
0.20,0.00,0.32345
0.20,0.10,0.32051
0.20,0.20,0.31951
0.20,0.30,0.32051
0.20,0.40,0.32345
0.20,0.50,0.32817
0.20,0.60,0.33445
0.20,0.70,0.34198
0.20,0.80,0.35043
0.20,0.90,0.35947
0.20,1.00,0.36880
0.20,1.10,0.37814
0.20,1.20,0.38726
0.20,1.30,0.39600
0.20,1.40,0.40423
0.20,1.50,0.41187
0.20,1.70,0.42520
0.20,1.60,0.41886
0.20,1.80,0.43090
0.20,1.90,0.43598
0.20,2.00,0.44047
0.20,2.10,0.44443
0.20,2.20,0.44789
0.20,2.30,0.45091
0.20,2.40,0.45352
0.20,2.50,0.45579
0.20,2.60,0.45774
0.20,2.70,0.45942
0.20,2.80,0.46086
0.20,2.90,0.46209
0.20,3.00,0.46314
0.20,3.10,0.46403
0.20,3.30,0.46544
0.20,3.20,0.46479
0.20,3.40,0.46599
0.20,3.50,0.46645
0.20,3.60,0.46685
0.20,3.70,0.46718
0.20,3.80,0.46746
0.20,3.90,0.46770
0.20,4.00,0.46790
0.20,4.10,0.46806
0.20,4.20,0.46820
0.20,4.30,0.46832
0.20,4.40,0.46842
0.20,4.50,0.46850
0.20,4.60,0.46857
0.20,4.70,0.46863
0.20,4.80,0.46867
0.20,4.90,0.46871
0.20,5.00,0.46874
0.30,0.00,0.32817
0.30,0.10,0.32345
0.30,0.20,0.32051
0.30,0.30,0.31951
0.30,0.40,0.32051
0.30,0.50,0.32345
0.30,0.60,0.32817
0.30,0.70,0.33445
0.30,0.80,0.34198
0.30,0.90,0.35043
0.30,1.00,0.35947
0.30,1.10,0.36880
0.30,1.20,0.37814
0.30,1.30,0.38726
0.30,1.40,0.39600
0.30,1.50,0.40423
0.30,1.60,0.41187
0.30,1.70,0.41886
0.30,1.80,0.42520
0.30,1.90,0.43090
0.30,2.00,0.43598
0.30,2.10,0.44047
0.30,2.20,0.44443
0.30,2.30,0.44789
0.30,2.40,0.45091
0.30,2.50,0.45352
0.30,2.60,0.45579
0.30,2.70,0.45774
0.30,2.80,0.45942
0.30,3.00,0.46209
0.30,2.90,0.46085
0.30,3.10,0.46314
0.30,3.20,0.46403
0.30,3.30,0.46479
0.30,3.40,0.46544
0.30,3.50,0.46599
0.30,3.60,0.46645
0.30,3.70,0.46685
0.30,3.80,0.46718
0.30,3.90,0.46746
0.30,4.00,0.46769
0.30,4.10,0.46789
0.30,4.20,0.46806
0.30,4.30,0.46820
0.30,4.40,0.46832
0.30,4.50,0.46842
0.30,4.60,0.46850
0.30,4.70,0.46856
0.30,4.80,0.46862
0.30,4.90,0.46866
0.30,5.00,0.46870
0.40,0.00,0.33445
0.40,0.10,0.32817
0.40,0.30,0.32051
0.40,0.20,0.32345
0.40,0.40,0.31951
0.40,0.50,0.32051
0.40,0.60,0.32345
0.40,0.70,0.32817
0.40,0.80,0.33445
0.40,0.90,0.34198
0.40,1.00,0.35043
0.40,1.10,0.35947
0.40,1.20,0.36880
0.40,1.30,0.37814
0.40,1.40,0.38726
0.40,1.50,0.39600
0.40,1.60,0.40423
0.40,1.70,0.41187
0.40,1.80,0.41886
0.40,1.90,0.42520
0.40,2.00,0.43090
0.40,2.10,0.43598
0.40,2.20,0.44047
0.40,2.30,0.44443
0.40,2.40,0.44789
0.40,2.60,0.45352
0.40,2.50,0.45091
0.40,2.70,0.45579
0.40,2.80,0.45774
0.40,3.00,0.46085
0.40,2.90,0.45942
0.40,3.10,0.46209
0.40,3.20,0.46314
0.40,3.30,0.46403
0.40,3.40,0.46479
0.40,3.50,0.46544
0.40,3.60,0.46599
0.40,3.70,0.46645
0.40,3.80,0.46685
0.40,3.90,0.46718
0.40,4.00,0.46746
0.40,4.10,0.46769
0.40,4.20,0.46789
0.40,4.30,0.46806
0.40,4.40,0.46820
0.40,4.50,0.46831
0.40,4.60,0.46841
0.40,4.70,0.46849
0.40,4.80,0.46855
0.40,4.90,0.46861
0.40,5.00,0.46865
0.50,0.00,0.34198
0.50,0.10,0.33445
0.50,0.20,0.32817
0.50,0.30,0.32345
0.50,0.40,0.32051
0.50,0.50,0.31951
0.50,0.60,0.32051
0.50,0.70,0.32345
0.50,0.80,0.32817
0.50,0.90,0.33445
0.50,1.00,0.34198
0.50,1.10,0.35043
0.50,1.20,0.35947
0.50,1.30,0.36880
0.50,1.40,0.37814
0.50,1.50,0.38726
0.50,1.60,0.39600
0.50,1.70,0.40423
0.50,1.80,0.41187
0.50,1.90,0.41886
0.50,2.00,0.42520
0.50,2.10,0.43090
0.50,2.20,0.43598
0.50,2.30,0.44047
0.50,2.40,0.44443
0.50,2.50,0.44789
0.50,2.60,0.45091
0.50,2.70,0.45352
0.50,2.80,0.45579
0.50,2.90,0.45774
0.50,3.00,0.45942
0.50,3.10,0.46085
0.50,3.20,0.46208
0.50,3.30,0.46314
0.50,3.40,0.46403
0.50,3.50,0.46479
0.50,3.60,0.46544
0.50,3.70,0.46599
0.50,3.80,0.46645
0.50,3.90,0.46684
0.50,4.00,0.46717
0.50,4.10,0.46745
0.50,4.20,0.46769
0.50,4.30,0.46789
0.50,4.40,0.46805
0.50,4.50,0.46819
0.50,4.60,0.46830
0.50,4.70,0.46840
0.50,4.80,0.46848
0.50,4.90,0.46854
0.50,5.00,0.46859
0.60,0.00,0.35043
0.60,0.10,0.34198
0.60,0.20,0.33445
0.60,0.30,0.32817
0.60,0.40,0.32345
0.60,0.50,0.32051
0.60,0.60,0.31951
0.60,0.70,0.32051
0.60,0.80,0.32345
0.60,0.90,0.32817
0.60,1.00,0.33445
0.60,1.10,0.34198
0.60,1.20,0.35043
0.60,1.30,0.35947
0.60,1.40,0.36880
0.60,1.50,0.37814
0.60,1.60,0.38726
0.60,1.70,0.39600
0.60,1.80,0.40423
0.60,1.90,0.41187
0.60,2.00,0.41886
0.60,2.10,0.42520
0.60,2.20,0.43090
0.60,2.30,0.43598
0.60,2.40,0.44047
0.60,2.50,0.44443
0.60,2.60,0.44789
0.60,2.70,0.45090
0.60,2.80,0.45352
0.60,2.90,0.45579
0.60,3.00,0.45774
0.60,3.10,0.45942
0.60,3.20,0.46085
0.60,3.30,0.46208
0.60,3.40,0.46313
0.60,3.50,0.46403
0.60,3.60,0.46479
0.60,3.70,0.46544
0.60,3.90,0.46645
0.60,4.00,0.46684
0.60,3.80,0.46598
0.60,4.10,0.46717
0.60,4.30,0.46768
0.60,4.20,0.46745
0.60,4.40,0.46788
0.60,4.50,0.46804
0.60,4.60,0.46818
0.60,4.70,0.46829
0.60,4.80,0.46839
0.60,4.90,0.46846
0.60,5.00,0.46852
0.70,0.00,0.35947
0.70,0.10,0.35043
0.70,0.20,0.34198
0.70,0.30,0.33445
0.70,0.40,0.32817
0.70,0.50,0.32345
0.70,0.60,0.32051
0.70,0.70,0.31951
0.70,0.80,0.32051
0.70,0.90,0.32345
0.70,1.00,0.32817
0.70,1.10,0.33445
0.70,1.20,0.34198
0.70,1.30,0.35043
0.70,1.40,0.35947
0.70,1.50,0.36880
0.70,1.60,0.37814
0.70,1.70,0.38726
0.70,1.80,0.39600
0.70,1.90,0.40423
0.70,2.00,0.41187
0.70,2.10,0.41886
0.70,2.20,0.42520
0.70,2.30,0.43090
0.70,2.40,0.43598
0.70,2.50,0.44047
0.70,2.60,0.44443
0.70,2.70,0.44789
0.70,2.80,0.45090
0.70,2.90,0.45352
0.70,3.00,0.45579
0.70,3.10,0.45774
0.70,3.20,0.45941
0.70,3.30,0.46085
0.70,3.40,0.46208
0.70,3.50,0.46313
0.70,3.60,0.46403
0.70,3.70,0.46479
0.70,3.80,0.46543
0.70,3.90,0.46598
0.70,4.00,0.46644
0.70,4.10,0.46684
0.70,4.20,0.46717
0.70,4.30,0.46744
0.70,4.40,0.46768
0.70,4.50,0.46787
0.70,4.60,0.46803
0.70,4.70,0.46817
0.70,4.80,0.46828
0.70,4.90,0.46837
0.70,5.00,0.46844
0.80,0.00,0.36880
0.80,0.10,0.35947
0.80,0.20,0.35043
0.80,0.30,0.34198
0.80,0.40,0.33445
0.80,0.50,0.32817
0.80,0.60,0.32345
0.80,0.70,0.32051
0.80,0.80,0.31951
0.80,0.90,0.32051
0.80,1.00,0.32345
0.80,1.10,0.32817
0.80,1.30,0.34198
0.80,1.20,0.33445
0.80,1.40,0.35043
0.80,1.50,0.35947
0.80,1.60,0.36880
0.80,1.70,0.37814
0.80,1.80,0.38726
0.80,1.90,0.39600
0.80,2.00,0.40423
0.80,2.10,0.41187
0.80,2.20,0.41886
0.80,2.30,0.42520
0.80,2.40,0.43090
0.80,2.50,0.43598
0.80,2.60,0.44047
0.80,2.70,0.44443
0.80,2.80,0.44789
0.80,2.90,0.45090
0.80,3.00,0.45352
0.80,3.10,0.45579
0.80,3.20,0.45774
0.80,3.30,0.45941
0.80,3.40,0.46085
0.80,3.60,0.46313
0.80,3.50,0.46208
0.80,3.70,0.46402
0.80,3.80,0.46479
0.80,3.90,0.46543
0.80,4.00,0.46598
0.80,4.10,0.46644
0.80,4.20,0.46683
0.80,4.30,0.46716
0.80,4.40,0.46743
0.80,4.50,0.46767
0.80,4.60,0.46786
0.80,4.80,0.46815
0.80,4.70,0.46802
0.80,5.00,0.46834
0.80,4.90,0.46826
0.90,0.10,0.36880
0.90,0.00,0.37814
0.90,0.30,0.35043
0.90,0.20,0.35947
0.90,0.50,0.33445
0.90,0.40,0.34198
0.90,0.60,0.32817
