# phi  (w -> w'):   0.0:0.1:5.01
# psi  (a -> w'):   0.0:0.1:5.01
# chi  (w,a -> w'): 3.000000
# mu   (s -> a):    0.300000
# zeta (w -> s):    10.000000
# tau  (p(w):       0.000000 (unused)
# mi:               MI_W
# bins:             2
# phi, psi, chi, MI_W
0.00,0.10,0.28008
0.00,0.00,0.31798
0.00,0.20,0.24461
0.00,0.30,0.21194
0.00,0.40,0.18227
0.00,0.60,0.13219
0.00,0.50,0.15570
0.00,0.70,0.11163
0.00,0.80,0.09382
0.00,0.90,0.07852
0.00,1.00,0.06548
0.00,1.10,0.05445
0.00,1.20,0.04515
0.00,1.30,0.03736
0.00,1.40,0.03086
0.00,1.50,0.02545
0.00,1.60,0.02096
0.00,1.70,0.01725
0.00,1.80,0.01418
0.00,1.90,0.01165
0.00,2.00,0.00956
0.00,2.10,0.00785
0.00,2.20,0.00644
0.00,2.30,0.00528
0.00,2.40,0.00433
0.00,2.50,0.00355
0.00,2.60,0.00291
0.00,2.70,0.00238
0.00,2.80,0.00195
0.00,2.90,0.00160
0.00,3.00,0.00131
0.00,3.10,0.00107
0.00,3.30,0.00072
0.00,3.20,0.00088
0.00,3.40,0.00059
0.00,3.50,0.00048
0.00,3.60,0.00039
0.00,3.70,0.00032
0.00,3.80,0.00026
0.00,3.90,0.00022
0.00,4.00,0.00018
0.00,4.10,0.00015
0.00,4.20,0.00012
0.00,4.30,0.00010
0.00,4.40,0.00008
0.00,4.50,0.00007
0.00,4.70,0.00004
0.00,4.60,0.00005
0.00,4.80,0.00004
0.00,4.90,0.00003
0.00,5.00,0.00002
0.10,0.00,0.35837
0.10,0.10,0.31843
0.10,0.20,0.28045
0.10,0.30,0.24492
0.10,0.40,0.21219
0.10,0.60,0.15587
0.10,0.50,0.18248
0.10,0.70,0.13234
0.10,0.80,0.11175
0.10,0.90,0.09391
0.10,1.00,0.07860
0.10,1.10,0.06555
0.10,1.20,0.05450
0.10,1.30,0.04520
0.10,1.40,0.03740
0.10,1.50,0.03089
0.10,1.60,0.02548
0.10,1.70,0.02098
0.10,1.80,0.01727
0.10,1.90,0.01419
0.10,2.00,0.01166
0.10,2.10,0.00957
0.10,2.20,0.00785
0.10,2.30,0.00644
0.10,2.40,0.00528
0.10,2.50,0.00433
0.10,2.60,0.00355
0.10,2.70,0.00291
0.10,2.80,0.00238
0.10,2.90,0.00195
0.10,3.00,0.00160
0.10,3.10,0.00131
0.10,3.30,0.00088
0.10,3.20,0.00107
0.10,3.40,0.00072
0.10,3.50,0.00059
0.10,3.60,0.00048
0.10,3.70,0.00039
0.10,3.80,0.00032
0.10,3.90,0.00026
0.10,4.00,0.00022
0.10,4.10,0.00018
0.10,4.20,0.00015
0.10,4.30,0.00012
0.10,4.40,0.00010
0.10,4.50,0.00008
0.10,4.60,0.00007
0.10,4.70,0.00005
0.10,4.80,0.00004
0.10,4.90,0.00004
0.10,5.00,0.00003
0.20,0.00,0.40013
0.20,0.10,0.35875
0.20,0.20,0.31875
0.20,0.30,0.28072
0.20,0.40,0.24514
0.20,0.50,0.21237
0.20,0.60,0.18263
0.20,0.70,0.15599
0.20,0.80,0.13244
0.20,0.90,0.11183
0.20,1.00,0.09398
0.20,1.20,0.06560
0.20,1.10,0.07865
0.20,1.30,0.05454
0.20,1.40,0.04523
0.20,1.50,0.03742
0.20,1.60,0.03091
0.20,1.70,0.02549
0.20,1.80,0.02100
0.20,1.90,0.01728
0.20,2.00,0.01420
0.20,2.10,0.01167
0.20,2.20,0.00958
0.20,2.30,0.00786
0.20,2.40,0.00645
0.20,2.50,0.00529
0.20,2.60,0.00433
0.20,2.70,0.00355
0.20,2.90,0.00238
0.20,2.80,0.00291
0.20,3.00,0.00195
0.20,3.20,0.00131
0.20,3.10,0.00160
0.20,3.30,0.00107
0.20,3.40,0.00088
0.20,3.50,0.00072
0.20,3.60,0.00059
0.20,3.70,0.00048
0.20,3.80,0.00040
0.20,3.90,0.00032
0.20,4.00,0.00026
0.20,4.10,0.00022
0.20,4.20,0.00018
0.20,4.30,0.00015
0.20,4.50,0.00010
0.20,4.40,0.00012
0.20,4.60,0.00008
0.20,4.70,0.00007
0.20,4.80,0.00005
0.20,4.90,0.00004
0.20,5.00,0.00004
0.30,0.00,0.44262
0.30,0.10,0.40046
0.30,0.20,0.35903
0.30,0.30,0.31898
0.30,0.40,0.28091
0.30,0.50,0.24530
0.30,0.60,0.21250
0.30,0.70,0.18273
0.30,0.80,0.15608
0.30,0.90,0.13251
0.30,1.00,0.11189
0.30,1.10,0.09403
0.30,1.20,0.07869
0.30,1.30,0.06563
0.30,1.40,0.05456
0.30,1.50,0.04525
0.30,1.60,0.03744
0.30,1.70,0.03093
0.30,1.80,0.02551
0.30,1.90,0.02101
0.30,2.00,0.01728
0.30,2.10,0.01421
0.30,2.30,0.00958
0.30,2.40,0.00786
0.30,2.50,0.00645
0.30,2.20,0.01167
0.30,2.60,0.00529
0.30,2.70,0.00434
0.30,2.80,0.00355
0.30,2.90,0.00291
0.30,3.00,0.00239
0.30,3.10,0.00195
0.30,3.20,0.00160
0.30,3.30,0.00131
0.30,3.40,0.00107
0.30,3.50,0.00088
0.30,3.60,0.00072
0.30,3.70,0.00059
0.30,3.80,0.00048
0.30,3.90,0.00040
0.30,4.00,0.00032
0.30,4.10,0.00027
0.30,4.20,0.00022
0.30,4.30,0.00018
0.30,4.40,0.00015
0.30,4.50,0.00012
0.30,4.60,0.00010
0.30,4.70,0.00008
0.30,4.80,0.00007
0.30,4.90,0.00005
0.30,5.00,0.00004
0.40,0.00,0.48513
0.40,0.20,0.40069
0.40,0.10,0.44290
0.40,0.30,0.35922
0.40,0.40,0.31914
0.40,0.50,0.28104
0.40,0.60,0.24541
0.40,0.70,0.21259
0.40,0.80,0.18281
0.40,0.90,0.15614
0.40,1.00,0.13256
0.40,1.10,0.11193
0.40,1.20,0.09406
0.40,1.30,0.07872
0.40,1.40,0.06565
0.40,1.50,0.05458
0.40,1.60,0.04526
0.40,1.70,0.03745
0.40,1.80,0.03094
0.40,1.90,0.02551
0.40,2.00,0.02101
0.40,2.10,0.01729
0.40,2.20,0.01421
0.40,2.30,0.01168
0.40,2.40,0.00959
0.40,2.50,0.00787
0.40,2.60,0.00645
0.40,2.70,0.00529
0.40,2.80,0.00434
0.40,2.90,0.00355
0.40,3.00,0.00291
0.40,3.10,0.00239
0.40,3.20,0.00195
0.40,3.30,0.00160
0.40,3.40,0.00131
0.40,3.50,0.00107
0.40,3.60,0.00088
0.40,3.70,0.00072
0.40,3.80,0.00059
0.40,3.90,0.00048
0.40,4.00,0.00040
0.40,4.10,0.00032
0.40,4.20,0.00027
0.40,4.30,0.00022
0.40,4.40,0.00018
0.40,4.50,0.00015
0.40,4.70,0.00010
0.40,4.60,0.00012
0.40,4.80,0.00008
0.40,4.90,0.00007
0.40,5.00,0.00005
0.50,0.00,0.52701
0.50,0.10,0.48537
0.50,0.20,0.44309
0.50,0.30,0.40086
0.50,0.40,0.35935
0.50,0.50,0.31925
0.50,0.60,0.28113
0.50,0.70,0.24548
0.50,0.80,0.21265
0.50,0.90,0.18286
0.50,1.00,0.15618
0.50,1.20,0.11196
0.50,1.10,0.13259
0.50,1.30,0.09409
0.50,1.40,0.07874
0.50,1.50,0.06567
0.50,1.60,0.05460
0.50,1.70,0.04527
0.50,1.80,0.03746
0.50,1.90,0.03094
0.50,2.00,0.02552
0.50,2.20,0.01729
0.50,2.10,0.02102
0.50,2.40,0.01168
0.50,2.30,0.01422
0.50,2.50,0.00959
0.50,2.60,0.00787
0.50,2.70,0.00645
0.50,2.80,0.00529
0.50,2.90,0.00434
0.50,3.00,0.00356
0.50,3.10,0.00291
0.50,3.20,0.00239
0.50,3.30,0.00196
0.50,3.40,0.00160
0.50,3.50,0.00131
0.50,3.60,0.00107
0.50,3.70,0.00088
0.50,3.80,0.00072
0.50,3.90,0.00059
0.50,4.00,0.00048
0.50,4.10,0.00040
0.50,4.20,0.00032
0.50,4.30,0.00027
0.50,4.40,0.00022
0.50,4.50,0.00018
0.50,4.60,0.00015
0.50,4.70,0.00012
0.50,4.80,0.00010
0.50,4.90,0.00008
0.50,5.00,0.00007
0.60,0.00,0.56762
0.60,0.10,0.52721
0.60,0.20,0.48554
0.60,0.30,0.44323
0.60,0.40,0.40097
0.60,0.50,0.35945
0.60,0.60,0.31933
0.60,0.70,0.28120
0.60,0.90,0.21270
0.60,0.80,0.24553
0.60,1.00,0.18290
0.60,1.10,0.15621
0.60,1.20,0.13262
0.60,1.30,0.11198
0.60,1.40,0.09410
0.60,1.50,0.07875
0.60,1.60,0.06568
0.60,1.70,0.05460
0.60,1.80,0.04528
0.60,1.90,0.03747
0.60,2.00,0.03095
0.60,2.10,0.02552
0.60,2.20,0.02102
0.60,2.30,0.01730
0.60,2.40,0.01422
0.60,2.50,0.01168
0.60,2.60,0.00959
0.60,2.70,0.00787
0.60,2.80,0.00645
0.60,2.90,0.00529
0.60,3.00,0.00434
0.60,3.10,0.00356
0.60,3.20,0.00291
0.60,3.30,0.00239
0.60,3.40,0.00196
0.60,3.50,0.00160
0.60,3.70,0.00107
0.60,3.60,0.00131
0.60,3.80,0.00088
0.60,3.90,0.00072
0.60,4.00,0.00059
0.60,4.10,0.00048
0.60,4.20,0.00040
0.60,4.30,0.00032
0.60,4.40,0.00027
0.60,4.50,0.00022
0.60,4.60,0.00018
0.60,4.70,0.00015
0.60,4.80,0.00012
0.60,4.90,0.00010
0.60,5.00,0.00008
0.70,0.00,0.60645
0.70,0.10,0.56779
0.70,0.20,0.52735
0.70,0.30,0.48565
0.70,0.40,0.44333
0.70,0.50,0.40105
0.70,0.60,0.35951
0.70,0.70,0.31938
0.70,0.80,0.28124
0.70,0.90,0.24557
0.70,1.00,0.21273
0.70,1.10,0.18292
0.70,1.20,0.15623
0.70,1.30,0.13263
0.70,1.40,0.11199
0.70,1.50,0.09411
0.70,1.60,0.07876
0.70,1.70,0.06568
0.70,1.80,0.05461
0.70,1.90,0.04529
0.70,2.10,0.03095
0.70,2.00,0.03747
0.70,2.30,0.02102
0.70,2.20,0.02553
0.70,2.40,0.01730
0.70,2.50,0.01422
