# phi  (w -> w'):   0.0:0.1:5.01
# psi  (a -> w'):   0.0:0.1:5.01
# chi  (w,a -> w'): 1.000000
# mu   (s -> a):    0.000000
# zeta (w -> s):    10.000000
# tau  (p(w):       0.000000 (unused)
# mi:               MI_SY
# bins:             2
# phi, psi, chi, MI_SY
0.00,0.00,0.01901
0.00,0.10,0.01784
0.00,0.20,0.01627
0.00,0.30,0.01459
0.00,0.40,0.01276
0.00,0.50,0.01097
0.00,0.60,0.00929
0.00,0.70,0.00778
0.00,0.80,0.00632
0.00,0.90,0.00534
0.00,1.00,0.00438
0.00,1.10,0.00352
0.00,1.20,0.00293
0.00,1.30,0.00238
0.00,1.40,0.00193
0.00,1.50,0.00155
0.00,1.60,0.00127
0.00,1.70,0.00103
0.00,1.80,0.00085
0.00,1.90,0.00071
0.00,2.00,0.00062
0.00,2.10,0.00055
0.00,2.20,0.00051
0.00,2.30,0.00048
0.00,2.40,0.00046
0.00,2.50,0.00046
0.00,2.60,0.00046
0.00,2.70,0.00047
0.00,2.80,0.00047
0.00,2.90,0.00047
0.00,3.00,0.00046
0.00,3.10,0.00044
0.00,3.20,0.00042
0.00,3.30,0.00039
0.00,3.40,0.00035
0.00,3.50,0.00032
0.00,3.60,0.00028
0.00,3.70,0.00024
0.00,3.80,0.00021
0.00,3.90,0.00018
0.00,4.00,0.00015
0.00,4.10,0.00013
0.00,4.20,0.00011
0.00,4.30,0.00009
0.00,4.40,0.00008
0.00,4.50,0.00006
0.00,4.60,0.00005
0.00,4.70,0.00004
0.00,4.80,0.00004
0.00,4.90,0.00003
0.00,5.00,0.00002
0.10,0.00,0.01794
0.10,0.10,0.01703
0.10,0.20,0.01578
0.10,0.30,0.01425
0.10,0.40,0.01257
0.10,0.50,0.01086
0.10,0.60,0.00923
0.10,0.70,0.00774
0.10,0.80,0.00642
0.10,0.90,0.00529
0.10,1.00,0.00433
0.10,1.10,0.00353
0.10,1.20,0.00286
0.10,1.30,0.00231
0.10,1.40,0.00187
0.10,1.50,0.00151
0.10,1.60,0.00122
0.10,1.70,0.00100
0.10,1.80,0.00084
0.10,1.90,0.00071
0.10,2.00,0.00063
0.10,2.10,0.00057
0.10,2.20,0.00053
0.10,2.30,0.00051
0.10,2.40,0.00050
0.10,2.50,0.00050
0.10,2.60,0.00050
0.10,2.70,0.00051
0.10,2.80,0.00052
0.10,2.90,0.00052
0.10,3.00,0.00051
0.10,3.10,0.00050
0.10,3.20,0.00048
0.10,3.30,0.00045
0.10,3.40,0.00042
0.10,3.50,0.00038
0.10,3.60,0.00034
0.10,3.70,0.00030
0.10,3.80,0.00026
0.10,3.90,0.00023
0.10,4.00,0.00019
0.10,4.10,0.00016
0.10,4.20,0.00014
0.10,4.30,0.00012
0.10,4.40,0.00010
0.10,4.50,0.00008
0.10,4.60,0.00007
0.10,4.70,0.00006
0.10,4.80,0.00005
0.10,4.90,0.00004
0.10,5.00,0.00003
0.20,0.00,0.01655
0.20,0.10,0.01594
0.20,0.20,0.01498
0.20,0.30,0.01372
0.20,0.40,0.01222
0.20,0.50,0.01066
0.20,0.60,0.00911
0.20,0.70,0.00756
0.20,0.80,0.00626
0.20,0.90,0.00521
0.20,1.00,0.00419
0.20,1.10,0.00344
0.20,1.20,0.00278
0.20,1.30,0.00224
0.20,1.40,0.00180
0.20,1.50,0.00146
0.20,1.60,0.00120
0.20,1.70,0.00099
0.20,1.80,0.00083
0.20,1.90,0.00072
0.20,2.00,0.00065
0.20,2.10,0.00060
0.20,2.30,0.00055
0.20,2.20,0.00057
0.20,2.40,0.00054
0.20,2.50,0.00055
0.20,2.60,0.00055
0.20,2.70,0.00055
0.20,2.80,0.00056
0.20,2.90,0.00056
0.20,3.00,0.00056
0.20,3.10,0.00055
0.20,3.20,0.00054
0.20,3.30,0.00051
0.20,3.40,0.00048
0.20,3.50,0.00044
0.20,3.60,0.00040
0.20,3.70,0.00036
0.20,3.80,0.00032
0.20,3.90,0.00027
0.20,4.00,0.00024
0.20,4.10,0.00020
0.20,4.20,0.00017
0.20,4.30,0.00014
0.20,4.40,0.00012
0.20,4.50,0.00010
0.20,4.60,0.00008
0.20,4.70,0.00007
0.20,4.80,0.00006
0.20,4.90,0.00005
0.20,5.00,0.00004
0.30,0.00,0.01493
0.30,0.10,0.01458
0.30,0.20,0.01392
0.30,0.30,0.01294
0.30,0.40,0.01174
0.30,0.50,0.01030
0.30,0.60,0.00886
0.30,0.70,0.00748
0.30,0.80,0.00620
0.30,0.90,0.00509
0.30,1.00,0.00413
0.30,1.10,0.00332
0.30,1.20,0.00268
0.30,1.30,0.00216
0.30,1.40,0.00174
0.30,1.50,0.00142
0.30,1.60,0.00117
0.30,1.70,0.00098
0.30,1.80,0.00084
0.30,1.90,0.00075
0.30,2.00,0.00068
0.30,2.10,0.00065
0.30,2.20,0.00061
0.30,2.30,0.00060
0.30,2.40,0.00059
0.30,2.50,0.00059
0.30,2.60,0.00059
0.30,2.70,0.00059
0.30,2.80,0.00060
0.30,2.90,0.00060
0.30,3.10,0.00060
0.30,3.00,0.00060
0.30,3.20,0.00058
0.30,3.30,0.00057
0.30,3.40,0.00054
0.30,3.50,0.00050
0.30,3.60,0.00046
0.30,3.70,0.00042
0.30,3.80,0.00037
0.30,3.90,0.00033
0.30,4.00,0.00029
0.30,4.10,0.00025
0.30,4.30,0.00018
0.30,4.40,0.00015
0.30,4.20,0.00021
0.30,4.50,0.00013
